strategy,size,epochs,mse,accuracy,network
swap-n,5,162,0.004259932786226273,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,163,0.004192171152681112,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,164,0.003977774642407894,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,165,0.0037403812166303396,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,166,0.004005631897598505,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,167,0.0038131584879010916,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,168,0.0033453048672527075,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,169,0.0032738044392317533,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,170,0.003289302811026573,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,171,0.003170465584844351,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,172,0.003141572931781411,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,173,0.0028975207824259996,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,174,0.0027973619289696217,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,175,0.0028771506622433662,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,176,0.002841099165380001,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,177,0.002768636681139469,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,178,0.0027297171764075756,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,179,0.0026994759682565928,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,180,0.002759278751909733,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,181,0.0031142302323132753,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,182,0.003483585547655821,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,183,0.004208034835755825,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,184,0.005087127909064293,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,185,0.00660747429355979,0.9915966386554622,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,186,0.007721899542957544,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,187,0.008948628790676594,0.9915966386554622,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,188,0.00749261025339365,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,189,0.005082407966256142,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,190,0.0024770472664386034,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,191,0.00223163072951138,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,192,0.0038897735066711903,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,193,0.0049772365018725395,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,194,0.004573562648147345,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,195,0.002775671426206827,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,196,0.0017694196430966258,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,197,0.0022512171417474747,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,198,0.0032818999607115984,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,199,0.003620175877586007,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
swap-n,5,200,0.002853534184396267,1.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,1,5.366374969482422,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,2,16.353845596313477,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,3,5.1709065437316895,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,4,16.101234436035156,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,5,3.857201099395752,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,6,2.336792230606079,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,7,2.3111073970794678,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,8,2.0403292179107666,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,9,1.8079279661178589,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,10,1.6962535381317139,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,11,1.6946440935134888,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,12,1.7535383701324463,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,13,1.7880005836486816,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,14,1.7769662141799927,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,15,1.7552728652954102,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,16,1.7262892723083496,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,17,1.6881860494613647,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,18,1.6631768941879272,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,19,1.6524715423583984,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,20,1.6450918912887573,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,21,1.6515206098556519,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,22,1.6510264873504639,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,23,1.6545096635818481,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,24,1.6477738618850708,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,25,1.6402562856674194,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,26,1.626320481300354,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,27,1.6186292171478271,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,28,1.6117175817489624,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,29,1.6107035875320435,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,30,1.6007764339447021,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,31,1.5946170091629028,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,32,1.5899817943572998,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,33,1.5855262279510498,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,34,1.5794239044189453,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,35,1.5759373903274536,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,36,1.574343204498291,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,37,1.5708544254302979,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,38,1.5657267570495605,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,39,1.561727523803711,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,40,1.558184266090393,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,41,1.5528199672698975,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,42,1.5439742803573608,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,43,1.485695242881775,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,44,1.2732672691345215,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,45,0.9589430689811707,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,46,0.8497768044471741,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,47,0.8310205340385437,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,48,0.696142852306366,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,49,0.5720310211181641,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,50,0.5539478063583374,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,51,0.5916813611984253,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,52,0.6219393014907837,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,53,0.6206319332122803,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,54,0.602757453918457,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,55,0.5866342186927795,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,56,0.5740545392036438,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,57,0.5572090744972229,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,58,0.5324901938438416,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,59,0.5109813809394836,0.008403361344537815,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,60,0.49828508496284485,0.01680672268907563,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,61,0.49695563316345215,0.025210084033613446,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,62,0.4991922974586487,0.03361344537815126,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,63,0.5006830096244812,0.03361344537815126,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,64,0.49906980991363525,0.05042016806722689,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,65,0.49304404854774475,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,66,0.4868769943714142,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,67,0.47984927892684937,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,68,0.47149351239204407,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,69,0.4604809284210205,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,70,0.4481661915779114,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,71,0.4391052722930908,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,72,0.43467873334884644,0.01680672268907563,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,73,0.4308106601238251,0.01680672268907563,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,74,0.4258710443973541,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,75,0.42101359367370605,0.03361344537815126,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,76,0.41651394963264465,0.03361344537815126,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,77,0.41131308674812317,0.04201680672268908,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,78,0.40478283166885376,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,79,0.3979550302028656,0.06722689075630252,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,80,0.39182645082473755,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,81,0.3863084316253662,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,82,0.38069966435432434,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,83,0.3747580051422119,0.07563025210084033,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,84,0.3692004978656769,0.10084033613445378,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,85,0.3642994463443756,0.10084033613445378,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,86,0.3587586283683777,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,87,0.3527064025402069,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,88,0.34714123606681824,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,89,0.34304600954055786,0.09243697478991597,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,90,0.33912667632102966,0.11764705882352941,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,91,0.33506539463996887,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,92,0.330862820148468,0.14285714285714285,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,93,0.3270261287689209,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,94,0.3239133656024933,0.14285714285714285,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,95,0.32117924094200134,0.13445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,96,0.3184230923652649,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,97,0.31493064761161804,0.12605042016806722,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,98,0.31127095222473145,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,99,0.30792173743247986,0.15966386554621848,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,100,0.3041684031486511,0.15966386554621848,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,101,0.3003885746002197,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,102,0.295998752117157,0.15966386554621848,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,103,0.29189392924308777,0.17647058823529413,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,104,0.2878973186016083,0.16806722689075632,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,105,0.2838487923145294,0.16806722689075632,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,106,0.28002649545669556,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,107,0.2761446237564087,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,108,0.272568017244339,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,109,0.2687585651874542,0.18487394957983194,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,110,0.26473715901374817,0.20168067226890757,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,111,0.2609427273273468,0.21008403361344538,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,112,0.2569248378276825,0.21008403361344538,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,113,0.2533332407474518,0.20168067226890757,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,114,0.24932977557182312,0.20168067226890757,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,115,0.2454758882522583,0.21008403361344538,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,116,0.24254527688026428,0.2184873949579832,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,117,0.2431192845106125,0.15126050420168066,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,118,0.25121745467185974,0.13445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,119,0.24928948283195496,0.20168067226890757,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,120,0.2316933572292328,0.23529411764705882,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,121,0.22564327716827393,0.16806722689075632,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,122,0.23206718266010284,0.226890756302521,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,123,0.22145304083824158,0.2689075630252101,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,124,0.2125026136636734,0.226890756302521,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,125,0.2204887568950653,0.2184873949579832,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,126,0.21237744390964508,0.2773109243697479,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,127,0.20285141468048096,0.25210084033613445,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,128,0.20810748636722565,0.21008403361344538,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,129,0.2063838392496109,0.29411764705882354,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,130,0.1928083449602127,0.3025210084033613,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,131,0.1949489563703537,0.25210084033613445,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,132,0.19567009806632996,0.33613445378151263,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,133,0.18347789347171783,0.3277310924369748,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,134,0.17965005338191986,0.33613445378151263,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,135,0.18033449351787567,0.36134453781512604,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,136,0.17630690336227417,0.31092436974789917,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,137,0.1729886382818222,0.31932773109243695,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,138,0.16777916252613068,0.37815126050420167,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,139,0.16391319036483765,0.3697478991596639,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,140,0.16242778301239014,0.35294117647058826,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,141,0.15887810289859772,0.37815126050420167,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,142,0.15514624118804932,0.3697478991596639,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,143,0.1515825241804123,0.36134453781512604,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,144,0.14866921305656433,0.3865546218487395,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,145,0.14515195786952972,0.3949579831932773,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,146,0.14306211471557617,0.3697478991596639,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,147,0.1414102464914322,0.33613445378151263,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,148,0.14326465129852295,0.2689075630252101,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,149,0.1615959107875824,0.08403361344537816,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,150,0.20653940737247467,0.058823529411764705,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,151,0.2035447359085083,0.33613445378151263,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,152,0.14423879981040955,0.3277310924369748,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,153,0.1483525037765503,0.14285714285714285,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,154,0.17117121815681458,0.31932773109243695,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,155,0.14158138632774353,0.3445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,156,0.13519485294818878,0.24369747899159663,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,157,0.15268731117248535,0.37815126050420167,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,158,0.1220269575715065,0.2773109243697479,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,159,0.13870570063591003,0.35294117647058826,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,160,0.1244438886642456,0.3949579831932773,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,161,0.12068872898817062,0.3445378151260504,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,162,0.12712019681930542,0.42016806722689076,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,163,0.11356893926858902,0.40336134453781514,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,164,0.11955999583005905,0.3865546218487395,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,165,0.11487742513418198,0.42857142857142855,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,166,0.10683629661798477,0.4117647058823529,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,167,0.11303641647100449,0.42016806722689076,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,168,0.10375776886940002,0.42857142857142855,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,169,0.10385898500680923,0.44537815126050423,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,170,0.10232950001955032,0.453781512605042,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,171,0.09894517064094543,0.44537815126050423,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,172,0.096085324883461,0.453781512605042,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,173,0.09713948518037796,0.48739495798319327,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,174,0.0920402780175209,0.5042016806722689,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,175,0.09078321605920792,0.46218487394957986,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,176,0.09057158976793289,0.5042016806722689,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,177,0.08758722245693207,0.5126050420168067,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,178,0.08444633334875107,0.5126050420168067,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,179,0.08367689698934555,0.4957983193277311,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,180,0.08455800265073776,0.5378151260504201,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,181,0.08028373122215271,0.5294117647058824,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,182,0.07899485528469086,0.5630252100840336,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,183,0.07769952714443207,0.5630252100840336,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,184,0.07577437162399292,0.5546218487394958,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,185,0.0749955028295517,0.5714285714285714,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,186,0.07266100496053696,0.5798319327731093,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,187,0.07124429941177368,0.6134453781512605,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,188,0.06954489648342133,0.6134453781512605,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,189,0.06862328946590424,0.5966386554621849,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,190,0.06703422963619232,0.6050420168067226,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,191,0.06644579768180847,0.6050420168067226,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,192,0.06523454189300537,0.6134453781512605,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,193,0.06509537249803543,0.5966386554621849,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,194,0.06542489677667618,0.6218487394957983,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,195,0.06542545557022095,0.6134453781512605,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,196,0.0647321417927742,0.6554621848739496,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,197,0.06281411647796631,0.6554621848739496,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,198,0.059790775179862976,0.6890756302521008,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,199,0.05731666088104248,0.6638655462184874,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-n,5,200,0.056042417883872986,0.6722689075630253,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,1,5.421633243560791,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,2,12.735536575317383,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,3,5.416373252868652,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,4,3.7047908306121826,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,5,6.178317070007324,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,6,1.6262375116348267,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,7,2.0976197719573975,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,8,1.9394092559814453,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,9,1.666244387626648,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,10,1.4239760637283325,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,11,1.1870570182800293,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,12,1.0362681150436401,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,13,1.0375466346740723,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,14,1.1212817430496216,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,15,1.1858192682266235,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,16,1.1791291236877441,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,17,1.1107879877090454,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,18,1.0342402458190918,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,19,0.992617130279541,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,20,0.9778577089309692,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
reverse-4,5,21,0.9609789252281189,0.0,Accuracy_MLP-3-300_Perm-5_Batch-ALL
