state,next_state,distance
659,665,3
660,665,3
661,59,3
662,7,3
663,665,3
664,718,3
665,719,2
666,655,3
667,670,4
668,649,4
669,671,4
670,358,3
671,695,3
672,265,3
673,131,4
674,145,4
675,694,4
676,70,3
677,672,4
678,241,4
679,11,3
680,25,3
681,695,3
682,190,4
683,689,4
684,121,3
685,609,4
686,1,2
687,633,3
688,686,3
689,695,3
690,714,3
691,623,3
692,15,3
693,695,3
694,718,3
695,719,2
696,414,2
697,294,3
698,696,3
699,718,3
700,714,3
701,150,3
702,408,3
703,714,3
704,705,3
705,719,2
706,716,4
707,713,3
708,713,3
709,712,4
710,360,3
711,713,3
712,718,3
713,719,2
714,264,2
715,718,3
716,240,3
717,719,2
718,120,2
719,0,1
